tag_name,category,in_boiler_cats,in_minlp158,status,n_pi_deps,n_covered,n_blocked,blocked_pi_tags
BFW_Imbalance_Enthalpy,Boiler -- BFW System,True,False,partially_blocked,46,3,43,BOILER_A_CBD; BOILER_B_CBD; BOILER_C_CBD; BOILER_D_CBD; BOILER_E_CBD; C2R_turbine_Inlet_steam_flow; C3R_turbine_Inlet_steam_flow; DMW_MAKEUP_Near_Clean_Condensate_Header; DMW_MAKEUP_Near_Suspect_Condensate_Header; DSP_BFW_TO_ETH_raw; Deaerator_A_LPS_raw; Deaerator_B_LPS_raw; EG1_CLEAN_COND_TO_U_O_raw; EG1_DEG_production_flow; EG1_HEG_production_flow; EG1_MEG_production_flow; EG1_TEG_production_flow; EG1_suspect_COND_TO_U_O_raw; EG2_CLEAN_COND_TO_U_O_raw; EG2_DEG_production_flow; EG2_HEG_production_flow; EG2_MEG_production_flow; EG2_TEG_production_flow; EG2_suspect_COND_TO_U_O_raw; EG3_CLEAN_COND_TO_U_O_raw; EG3_DEG_production_flow; EG3_HEG_production_flow; EG3_MEG_production_flow; EG3_TEG_production_flow; EG3_suspect_COND_TO_U_O_raw; ETH_CLEAN_COND_TO_U_O_raw; ETH_suspect_COND_TO_U_O_raw; HP_Steam_Vent_Valve_PC7027_Opening_ETH; HP_to_LP_Let_Down_Valve_Opening_HC7262_ETH; HP_to_LP_Let_Down_Valve_Opening_PC7026_ETH; Polished_Condenstae_to_Deaerator; Quench_water_pump_turbine_Inlet_steam_flow; Regeneration_Gas_Heater_Level; Total_Ethylene_Production_ETH_Plant; VHP_BFW_FROM_U_O; VHP_DESPHTR_BFW_FROM_U_O; VHP_to_HP_Let_Down_Valve_Opening_PX7024A_ETH; VHP_to_HP_Let_Down_Valve_Opening_PX7024B_ETH
BFW_Motors_Running,Boiler -- BFW System,True,True,fully_blocked,7,0,7,BFW_A_AMPS; BFW_A_Bearing_temp; BFW_A_Vibrations; BFW_D_AMPS; BFW_D_Bearing_temp; BFW_D_Vibrations; PM7103F_CWP_MTR_BEARING
BFW_Pump_F_Ampere,Boiler -- BFW System,True,False,literal_constant,0,0,0,
BFW_Pump_Motor,Boiler -- BFW System,True,False,literal_constant,0,0,0,
BFW_QUALITY_RATE,Boiler -- BFW System,True,False,literal_constant,0,0,0,
BFW_TO_LAO,Boiler -- BFW System,True,True,fully_blocked,2,0,2,BFW_TO_LAO_raw; LAO_Load_raw
BFW_TO_LAO_benifit,Boiler -- BFW System,True,False,depends_on_non_pi_refs,0,0,3,BFW_Cost_actual; BFW_TO_LAO_actual; BFW_TO_LAO_optimum
BFW_Temp,Boiler -- BFW System,True,False,literal_constant,0,0,0,
BFW_Turbines_Running,Steam Turbine,False,True,fully_computable,3,3,0,
BFW_pump_Rated_Flow,Boiler -- BFW System,True,False,literal_constant,0,0,0,
BFW_to_Boilers,Boiler -- Performance & Energy,True,True,fully_computable,5,5,0,
BFW_to_Boilers_benefit,Boiler -- Performance & Energy,True,False,depends_on_non_pi_refs,0,0,3,BFW_Cost_actual; BFW_to_Boilers_actual; BFW_to_Boilers_optimum
BFW_to_EOEG_1,EG1 Plant,False,True,fully_blocked,5,0,5,BFW_to_EOEG_1_raw; EG1_DEG_production_flow; EG1_HEG_production_flow; EG1_MEG_production_flow; EG1_TEG_production_flow
BFW_to_EOEG_1_benifit,Boiler -- BFW System,True,False,depends_on_non_pi_refs,0,0,3,BFW_Cost_actual; BFW_to_EOEG_1_actual; BFW_to_EOEG_1_optimum
BFW_to_EOEG_2,EG2 Plant,False,True,fully_blocked,5,0,5,BFW_to_EOEG_2_raw; EG2_DEG_production_flow; EG2_HEG_production_flow; EG2_MEG_production_flow; EG2_TEG_production_flow
BFW_to_EOEG_2_benifit,Boiler -- BFW System,True,False,depends_on_non_pi_refs,0,0,3,BFW_Cost_actual; BFW_to_EOEG_2_actual; BFW_to_EOEG_2_optimum
BFW_to_EOEG_3,EG3 Plant,False,True,fully_blocked,5,0,5,BFW_to_EOEG_3_raw; EG3_DEG_production_flow; EG3_HEG_production_flow; EG3_MEG_production_flow; EG3_TEG_production_flow
BFW_to_EOEG_3_benifit,Boiler -- BFW System,True,False,depends_on_non_pi_refs,0,0,3,BFW_Cost_actual; BFW_to_EOEG_3_actual; BFW_to_EOEG_3_optimum
BFW_to_HP_to_MP_Letdown_Flow_In_PV0007A_UO,Letdown / Desuperheater,False,True,fully_blocked,1,0,1,HP_to_MP_Letdown_Valve_Opening_PV0007A_UO
BFW_to_HP_to_MP_Letdown_Flow_In_PV0007B_UO,Letdown / Desuperheater,False,True,fully_blocked,1,0,1,HP_to_MP_Letdown_Valve_Opening_PV0007B_UO
BLOWDOWN_CONDUCTIVITY,Boiler -- Blowdown,True,False,literal_constant,0,0,0,
BLR_1_Capacity,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BLR_1_HPS_Gen,Boiler -- Steam Generation,True,True,fully_computable,1,1,0,
BLR_1_HPS_Gen_Benefit,Boiler -- Steam Generation,True,False,depends_on_non_pi_refs,0,0,4,BLR_1_HPS_Gen_actual; BLR_1_HPS_Gen_optimum; HP_Steam_Enthalpy_actual; HP_Steam_enthalpy_Cost_actual
BLR_1_HPS_Gen_Energy,Boiler -- Steam Generation,True,False,partially_blocked,2,1,1,HP_Steam_Enthalpy
BLR_1_HPS_Gen_warmup,Boiler -- Steam Generation,True,False,fully_computable,1,1,0,
BLR_1_Status,Boiler -- Performance & Energy,True,True,fully_computable,1,1,0,
BLR_2_Capacity,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BLR_2_HPS_Gen,Boiler -- Steam Generation,True,True,fully_computable,1,1,0,
BLR_2_HPS_Gen_Benefit,Boiler -- Steam Generation,True,False,depends_on_non_pi_refs,0,0,4,BLR_2_HPS_Gen_actual; BLR_2_HPS_Gen_optimum; HP_Steam_Enthalpy_actual; HP_Steam_enthalpy_Cost_actual
BLR_2_HPS_Gen_Energy,Boiler -- Steam Generation,True,False,partially_blocked,2,1,1,HP_Steam_Enthalpy
BLR_2_HPS_Gen_warmup,Boiler -- Steam Generation,True,False,fully_computable,1,1,0,
BLR_2_Status,Boiler -- Performance & Energy,True,True,fully_computable,1,1,0,
BLR_3_Capacity,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BLR_3_HPS_Gen,Boiler -- Steam Generation,True,True,fully_computable,1,1,0,
BLR_3_HPS_Gen_Benefit,Boiler -- Steam Generation,True,False,depends_on_non_pi_refs,0,0,4,BLR_3_HPS_Gen_actual; BLR_3_HPS_Gen_optimum; HP_Steam_Enthalpy_actual; HP_Steam_enthalpy_Cost_actual
BLR_3_HPS_Gen_Energy,Boiler -- Steam Generation,True,False,partially_blocked,2,1,1,HP_Steam_Enthalpy
BLR_3_HPS_Gen_warmup,Boiler -- Steam Generation,True,False,fully_computable,1,1,0,
BLR_3_Status,Boiler -- Performance & Energy,True,True,fully_computable,1,1,0,
BLR_4_Capacity,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BLR_4_HPS_Gen,Boiler -- Steam Generation,True,True,fully_computable,1,1,0,
BLR_4_HPS_Gen_Benefit,Boiler -- Steam Generation,True,False,depends_on_non_pi_refs,0,0,4,BLR_4_HPS_Gen_actual; BLR_4_HPS_Gen_optimum; HP_Steam_Enthalpy_actual; HP_Steam_enthalpy_Cost_actual
BLR_4_HPS_Gen_Energy,Boiler -- Steam Generation,True,False,partially_blocked,2,1,1,HP_Steam_Enthalpy
BLR_4_HPS_Gen_warmup,Boiler -- Steam Generation,True,False,fully_computable,1,1,0,
BLR_4_Status,Boiler -- Performance & Energy,True,True,fully_computable,1,1,0,
BLR_5_Capacity,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BLR_5_HPS_Gen,Boiler -- Steam Generation,True,True,fully_computable,1,1,0,
BLR_5_HPS_Gen_Benefit,Boiler -- Steam Generation,True,False,depends_on_non_pi_refs,0,0,4,BLR_5_HPS_Gen_actual; BLR_5_HPS_Gen_optimum; HP_Steam_Enthalpy_actual; HP_Steam_enthalpy_Cost_actual
BLR_5_HPS_Gen_Energy,Boiler -- Steam Generation,True,False,partially_blocked,2,1,1,HP_Steam_Enthalpy
BLR_5_HPS_Gen_warmup,Boiler -- Steam Generation,True,False,fully_computable,1,1,0,
BLR_5_Status,Boiler -- Performance & Energy,True,True,fully_computable,1,1,0,
BLR_Fuel_saving_potential,Boiler -- Performance & Energy,True,False,partially_blocked,47,24,23,Arrazi_Plant_Load; BOILER_A_FLUE_GAS_OXGYGEN; BOILER_B_FLUE_GAS_OXGYGEN; BOILER_C_FLUE_GAS_OXGYGEN; BOILER_D_FLUE_GAS_OXGYGEN; BOILER_E_FLUE_GAS_OXGYGEN; Boielr_B_Fuel_Gas_Flow; Boiler_A_Combustion_Air_Temperature; Boiler_A_Main_Fuel_Gas_Temperature; Boiler_B_Combustion_Air_Temperature; Boiler_B_Main_Fuel_Gas_Temperature; Boiler_C_Combustion_Air_Temperature; Boiler_C_Main_Fuel_Gas_Temperature; Boiler_D_Combustion_Air_Temperature; Boiler_D_Main_Fuel_Gas_Temperature; Boiler_E_Combustion_Air_Temp; Boiler_E_Main_Fuel_Gas_Temperature; Fuel_BLR_1_raw; Fuel_BLR_2_raw; Fuel_BLR_3_raw; Fuel_BLR_4_raw; Fuel_BLR_5_raw; LHV
BLR_Fuel_saving_potential_switch,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILERS_ONLINE,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_ACTUAL_SP_ENERGY_DELTA,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_AIR_CP_FOR_SENSIBLE_HEAT_CORRECTED,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_AIR_CP_REF_T,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_AIR_FUEL_MASS_RATIO,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_AIR_MOISTURE,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_AIR_REQUIRED_FOR_CH4_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_AIR_REQUIRED_FOR_COMPLETE_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_AIR_REQUIRED_FOR_ETHANE_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_AIR_REQUIRED_FOR_ETHYLENE_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_AIR_REQUIRED_FOR_H2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_AIR_REQUIRED_FOR_IC4_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_AIR_REQUIRED_FOR_IC5_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_AIR_REQUIRED_FOR_NC4_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_AIR_REQUIRED_FOR_NC5_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_AIR_REQUIRED_FOR_PROPANE_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_AVG_CP_OF_FLUE_GAS_AT_STACK_TEMP,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_A_AVG_CP_OF_FUEL_GAS_SENSIBLE_HEAT_CORRECTED,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_BFW_ENERGY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_BFW_ENTHALPY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_BLOWDOWN_LOSS,Boiler -- Blowdown,True,False,literal_constant,0,0,0,
BOILER_A_BOILER_INDIRECT_EFFICIENCY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_BOILER_LOAD,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_CALCULATED_AIRFLOW_NM3H,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_CH4_CO2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_CH4_H2O_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_CH4_N2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_CO2_EMISSIONS,Boiler -- Emissions,True,False,literal_constant,0,0,0,
BOILER_A_CO2_FORMED,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_CONVECTION_DUTY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_CONVECTION_SECTION_EFFICIENCY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_CORRECTED_BFW_FLOW,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_CORRECTED_COMBUSTION_AIR,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_CORRECTED_COMBUTION_H2O_FORMED,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_CORRECTED_FUEL_FLOW,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_CORRECTED_FUEL_GAS_ENERGY_INPUT,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_CP_AT_COMBUSTION_TEMPERATURE,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_CP_CH4_FUEL_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_CP_ETHANE_FUEL_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_CP_ETHYLENE_FUEL_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_CP_FLUE_GAS_CO2_AT_STACK_TEMP,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_A_CP_FLUE_GAS_H2O_AT_STACK_TEMP,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_A_CP_FLUE_GAS_N2_AT_STACK_TEMP,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_A_CP_H2_FUEL_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_CP_IC4_FUEL_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_CP_IC5_FUEL_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_CP_NC4_FUEL_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_CP_NC5_FUEL_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_CP_OF_AIR_AT_STACK_TEMP,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_A_CP_OF_H2O_AT_STACK_TEMP,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_A_CP_PROPANE_FUEL_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_CP_TOTAL_FUEL_AT_FUEL_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_CP_TOTAL_FUEL_AT_REF_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_DRY_FLUE_GAS_PER_FUEL_MASS_RATIO,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_A_ECONOMIZER_DUTY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_EFFICIENCY_LOSS_DUE_TO_BLOWDOWN,Boiler -- Blowdown,True,False,literal_constant,0,0,0,
BOILER_A_ENERGY_GAINED,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_ETHANE_CO2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_ETHANE_H2O_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_ETHANE_N2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_ETHYLENE_CO2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_ETHYLENE_H2O_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_ETHYLENE_N2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_EXCESS_AIR,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_FG_CH4_MASS_FRACTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_FG_CH4_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_FG_DENSITY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_FG_ETHANE_MASS_FRACTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_FG_ETHANE_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_FG_ETHYLENE_MASS_FRACTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_FG_ETHYLENE_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_FG_FLOW_RATE,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_FG_HYDROGEN_MASS_FRACTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_FG_HYDROGEN_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_FG_IC4_MASS_FRACTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_FG_IC4_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_FG_IC5_MASS_FRACTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_FG_IC5_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_FG_NC4_MASS_FRACTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_FG_NC4_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_FG_NC5_MASS_FRACTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_FG_NC5_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_FG_NITROGEN_MASS_FRACTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_FG_NITROGEN_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_FG_PROPANE_MASS_FRACTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_FG_PROPANE_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_FLUE_GAS_OXGYGEN_flag,Boiler -- Flue Gas & Stack,True,False,fully_blocked,1,0,1,BOILER_A_FLUE_GAS_OXGYGEN
BOILER_A_FLUE_GAS_PER_FUEL_MASS_RATIO,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_A_FOULING_INDEX,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_FUEL_COMPOSITION_TOTAL,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_FUEL_CONSUMPTION,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_FUEL_GAIN_LOSS,Boiler -- Performance & Energy,True,False,depends_on_non_pi_refs,0,0,2,BOILER_A_ACTUAL_SP_ENERGY_DELTA_actual; DESUPERHEATER_OUTLET_STEAM_FLOW_actual
BOILER_A_FUEL_GAS_CORRECTED_TPH,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_FUEL_GAS_ENERGY_INPUT,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_H2O_FORMED,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_H2_CO2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_H2_H2O_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_H2_N2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_HEAT_LOSS_DUE_TO_DRY_FLUE_GAS_L1,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_A_HEAT_LOSS_DUE_TO_EVAPORATION_OF_WATER_FORMED_DUE_TO_H2_IN_FUEL_L2,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_HEAT_LOSS_DUE_TO_H2O_IN_STACK_L3,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_A_HEAT_LOSS_DUE_TO_INCOMPLETE_COMBUSTIONL4,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_HP_STEAM_ENTHALPY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_IC4_CO2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_IC4_H2O_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_IC4_N2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_IC5_CO2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_IC5_H2O_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_IC5_N2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_LMTD_ECONOMIZER,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_N2_FORMED,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_NC4_CO2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_NC4_H2O_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_NC4_N2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_NC5_CO2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_NC5_H2O_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_NC5_N2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_PERC_DUTY_GAINED_IN_CONVECTION_SECTION,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_PER_DUTY_GAINED_IN_RADIANT_SECTION,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_PH_ANALYZER_checked,Boiler -- Performance & Energy,True,False,fully_blocked,2,0,2,BOILER_A_PH_ANALYZER; UNITED_LIMS_CBD_A_PH
BOILER_A_PROPANE_CO2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_PROPANE_H2O_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_PROPANE_N2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_A_RADIATION_DUTY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_RADIATION_DUTY_TO_CONVECTION_DUTY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_RADIATION_LOSSES,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_RADIATION_SECTION_EFFICIENCY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_SENSBILE_HEAT_CORRECTION_FOR_AIR,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_SENSIBLE_HEAT_CORRECTION_FOR_FUEL,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_SH_DUTY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_SH_PERFORMANCE,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_SH_SPECIFIC_DUTY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_SPECIFIC_ENERGY_CONSUMPTION_IN_GCAL,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_SPECIFIC_ENERGY_CONSUMPTION_IN_GJ,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_STACK_LOSS,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_A_STACK_LOSS_CORRECTED,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_A_STATUS,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_STEAM_DRUM_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_STEAM_TO_FIRE_DUTY_RATIO,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_SUPERHEATED_STEAM_BFW_RATIO,Boiler -- Steam Generation,True,False,literal_constant,0,0,0,
BOILER_A_THERMAL_EFFICIENCY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_TOTAL_BOILER_STACK_LOSS_PER_KG_FUEL,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_A_TOTAL_FLUE_GAS_CORRECTED,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_A_TOTAL_FLUE_GAS_GENERATED,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_A_TOTAL_H2O_PER_KG_OF_FUEL,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_TOTAL_HEAT_ABSORBED_PER_KG_OF_FUEL,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_TOTAL_HEAT_INPUT_PER_KG_OF_FUEL,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_TOTAL_HEAT_LOSS_PER_KG_OF_FUEL,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_TOTAL_MOISTURE_WITH_AIR,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_TOTAL_STEAM_ENERGY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_UA_ECONOMIZER,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_A_VAPOUR_PRESSURE_OF_H2O,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_B_ACTUAL_SP_ENERGY_DELTA,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_B_AIR_CP_FOR_SENSIBLE_HEAT_CORRECTED,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
